run,entry,type,status
33,38448,,False
33,38455,,False
33,38520,,False
33,38537,,False
33,38570,,False
33,38650,,False
33,38705,,False
33,38735,,False
33,38739,,False
33,38748,,False
33,38762,,False
33,38843,,False
33,38866,,False
33,38915,,False
33,38925,,False
33,38942,,False
33,38954,,False
33,38965,,False
33,39003,,False
33,39059,,False
33,39093,,False
33,39182,,False
33,39217,,False
33,39231,,False
33,39259,,False
33,39342,,False
33,39421,,False
33,39428,,False
33,39542,,False
33,39554,,False
33,39564,,False
33,39612,,False
33,39614,,False
33,39618,,False
33,39624,,False
33,39660,,False
33,39671,,False
33,39681,,False
33,39873,,False
33,39969,,False
33,40046,,False
33,40065,,False
33,40182,,False
33,40248,,False
33,40256,,False
33,40296,,False
33,40356,,False
33,40367,,False
33,40371,,False
33,40440,,False
33,40455,,False
33,40460,,False
33,40549,,False
33,40574,,False
33,40608,,False
33,40767,,False
33,40829,,False
33,40866,,False
33,40901,,False
33,40905,,False
